OTUID	T05M01	T05M02	T05M03	T05M04	T05M05	T05M06	T05M07	T05M08	T05M09	T05M10	T05M11	T05M12	T05M13	T05M14	T05M15	T05M16	T05M17	T05M18	T05M19	T05M20	T12M01	T12M02	T12M03	T12M04	T12M05	T12M06	T12M07	T12M08	T12M09	T12M10	T12M11	T12M12	T12M13	T12M14	T12M15	T12M16	T12M17	T12M18	T12M19	T12M20	T21M01	T21M02	T21M03	T21M04	T21M05	T21M06	T21M07	T21M08	T21M09	T21M10	T21M11	T21M12	T21M13	T21M14	T21M15	T21M16	T21M17	T21M18	T21M19	T21M20	T30M01	T30M02	T30M03	T30M04	T30M05	T30M06	T30M07	T30M08	T30M09	T30M10	T30M11	T30M12	T30M13	T30M14	T30M15	T30M16	T30M17	T30M18	T30M19	T30M20
OTU7982	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	1	0	4	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	0	1	0	1	2	0	1	0	2	0
OTU7986	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	2	0	1	1	2	0
OTU7987	2	0	0	0	2	2	0	0	0	0	1	2	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	1	2	1	0	0	1	0	1	1	0	1	0	0	0	0	1	2	0	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1
OTU7989	0	0	0	2	1	0	0	1	2	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	2	0	0	0	0	1	0	1	1	0	0	0	1	1	0
OTU7993	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU7994	2	3	0	2	0	4	0	3	2	1	1	2	3	0	1	0	2	0	0	0	2	0	1	0	1	0	0	1	3	2	1	1	1	0	2	1	0	0	2	0	1	0	0	0	6	2	0	2	3	0	1	0	0	0	2	2	0	4	0	1	0	0	0	1	0	2	0	1	0	2	3	0	2	1	1	3	0	1	0	0
OTU7995	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	1	0	0	1	1	1	3	0	0	0	4	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU7997	4	5	7	4	5	5	2	1	6	1	1	5	4	0	4	6	4	2	2	2	7	8	7	0	8	5	1	2	2	5	4	5	5	3	6	2	6	5	15	7	9	2	2	6	12	7	5	8	9	17	13	3	14	15	9	9	3	8	4	4	4	11	10	2	8	7	6	4	6	7	12	2	5	5	4	5	3	4	12	6
OTU80	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
OTU8005	2	1	1	1	0	1	0	0	3	2	0	4	3	0	0	1	2	0	1	1	5	3	2	0	1	0	2	0	0	4	2	2	0	2	4	1	3	1	4	2	1	1	3	0	4	3	0	2	0	4	3	1	2	2	6	0	1	4	1	3	0	0	1	0	1	1	2	1	2	1	5	1	0	0	0	1	1	2	2	4
OTU8020	2	0	0	0	1	13	9	3	0	0	0	1	0	4	1	0	6	8	1	0	0	0	0	0	0	2	0	0	1	1	2	5	0	1	1	0	0	1	6	0	17	2	0	0	0	0	0	2	0	5	0	1	0	1	0	0	0	0	1	0	0	2	0	4	1	0	0	1	0	1	0	6	0	2	5	0	3	0	0	8
OTU8024	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8026	3	2	16	1	1	1	43	17	2	2	2	1	14	120	41	0	1	6	1	8	6	63	15	50	6	36	100	153	3	7	49	0	14	100	42	47	58	80	5	66	63	49	16	24	1	34	7	24	2	28	74	71	17	8	2	37	29	4	9	5	2	23	21	122	52	12	57	312	33	271	6	198	72	13	66	0	56	0	14	43
OTU8040	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU8048	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	2	2	2	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	3	1
OTU8050	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU8051	3	1	0	2	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	2	0	1	0	1	0	1	1	0	0	0	1	4	0	1	0	7	0	0	1	0	0	1	0	0	1	2	3	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	3	1	3	0
OTU8053	1	6	0	4	3	6	3	1	1	2	6	11	6	2	0	4	3	3	3	1	5	4	5	0	3	9	7	2	3	7	2	2	12	5	4	4	3	1	10	9	4	3	5	0	5	2	4	4	6	10	12	2	5	3	12	8	7	7	9	5	2	5	6	0	8	5	3	8	7	2	15	2	4	1	1	8	8	1	7	4
OTU8055	19	10	17	12	18	22	10	14	16	26	12	27	9	6	8	20	15	13	6	13	12	16	6	1	8	9	5	4	12	6	6	9	5	8	6	9	7	9	14	18	11	5	8	2	12	1	17	13	25	18	29	6	5	16	24	11	9	15	17	8	0	3	7	2	5	7	2	2	6	22	14	3	8	2	10	8	6	3	15	7
OTU8057	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	2	1	1	3	3	0	1	1	0	1	4	1	0	1	1	0	0	1	2	0	0	0	2	1	0	0	0	2	1
OTU8060	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	2	2	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU8074	3	1	4	2	5	3	0	2	6	3	1	2	2	0	0	0	2	2	0	2	1	5	0	0	4	6	3	2	0	1	2	1	3	3	1	4	2	1	3	6	0	1	0	5	6	1	3	2	2	4	2	3	3	0	3	2	7	2	3	1	1	2	0	0	1	2	1	0	3	2	2	2	1	1	0	0	0	2	10	1
OTU8078	0	0	0	0	1	0	259	0	0	10	0	0	0	0	1	0	0	1	0	0	0	4	0	2	0	0	0	3	0	0	0	0	0	19	0	0	0	99	0	72	0	0	0	0	0	6	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	125	4	0	3	13	0	163	0	2	0	0	479	0	35	1	60	0
OTU8080	5	0	0	2	0	0	8	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	3	63	0	0	0	0	1	1	0	3	1	0	4	4	2	0	0	0	0	0	0	0	0	0	1	0	1	6	0	1	0	0	0	3	1	0	0	0	0	4	1	1	0	0	0	5	1	0	0	1	6	1	2	1	0	0
OTU8081	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1
OTU8085	2	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU8087	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU8089	1	1	0	0	0	0	0	0	0	3	1	1	2	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU8091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU8092	0	0	0	0	0	2	6	0	0	7	0	0	0	0	1	0	2	2	2	1	0	0	0	4	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0
OTU8095	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8096	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	2	0	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	2	1	2	0	1	1	0	0	0	0	0	0
OTU8099	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
OTU8104	2	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU8105	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	4	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	1
OTU8113	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0
OTU8114	0	2	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	1	2	0	0	0	0	0	1	0	1	1	0	0	0	0	3	3	1	4	0	1	0	0	1	1	0	1	1
OTU8115	2	1	0	0	1	2	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	2
OTU8120	0	0	2	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	1	1	0	2	0	0	1	0	2	0	1	1	0	1	1	1	0	2	0	1	2	2	0	1	0	1	2	0	2	1	1	3	2	1	0	1	1	3	0	0	1	0	0	0	1	2	0	0	2	1	3	0	0	1	0	1	0	1	2
OTU8121	1	2	1	1	0	0	0	0	1	2	0	1	0	0	0	0	1	1	1	0	2	1	2	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	1	2	1	2	0	0	0	1	5	1	1	0	0	0	0	3	2	1	2	1	3	0	1	1	0	0	3	2	1	2	0	4	0	1	0	0	1	0	0	0	1
OTU8122	1	1	0	0	1	4	0	1	0	1	1	0	0	0	1	2	1	0	0	1	1	2	1	0	2	2	0	1	4	1	2	0	0	0	2	2	0	0	1	1	1	0	5	0	3	0	0	1	4	3	0	0	2	2	1	0	0	1	0	4	1	0	3	0	1	1	0	2	1	0	0	0	2	1	1	3	0	1	3	3
OTU8126	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	1	0	0	1	0	0	1	0	0	0	2	1	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU8139	0	2	0	0	0	1	0	0	4	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	1	0	1	2	0	1	3	0	0	0	2	1	0	1	0	0	0	1	1	0	0	3	0	2	1	0	2	0	2	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
OTU8141	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU8147	2	2	2	4	2	4	4	3	1	0	7	2	2	0	3	3	2	2	3	5	4	0	2	0	5	2	3	3	2	3	2	1	3	5	2	3	1	4	5	3	5	3	0	3	7	2	1	1	3	6	6	8	5	2	4	5	1	1	2	1	1	2	3	0	4	4	3	2	3	4	12	5	2	1	0	4	2	2	6	6
OTU8152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
OTU8158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
OTU8159	3	1	3	3	3	0	0	0	1	1	1	1	3	1	0	0	0	0	0	0	1	2	2	0	3	1	1	2	1	2	2	1	2	1	2	0	1	1	5	1	3	0	1	2	5	2	1	4	3	3	4	4	5	2	5	2	4	4	3	3	1	3	3	0	1	2	1	1	1	4	4	0	0	0	2	3	1	2	6	0
OTU8162	2	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	2	0	2	1	2	1	0	0	0	1	0	1	2	2	0	0	0	0	0	1	1	0	1	1	2	0	0	2	1	0	2	1
OTU8164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8166	0	1	0	0	1	2	0	1	0	1	0	1	0	2	0	3	1	0	0	0	0	1	2	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	1	0	1	0	0	0	1	1	0	0	2	0	3	0
OTU8167	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU8169	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0
OTU8170	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU8171	0	0	2	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0
OTU8172	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	2	1	0	0	2	0
OTU8174	1	2	3	2	4	3	1	3	4	1	1	3	0	1	1	1	2	1	0	1	2	1	1	0	1	3	1	2	1	5	0	0	3	2	2	7	4	4	3	6	2	0	0	0	4	3	1	2	2	4	7	7	6	5	3	1	1	2	2	2	0	4	6	1	0	0	3	1	2	3	0	2	1	0	4	4	2	1	5	2
OTU8177	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU8180	3	0	3	7	13	0	4	5	35	0	1	31	5	6	2	8	5	1	17	9	21	5	64	504	30	14	4	8	0	26	7	32	9	8	2	10	13	16	2	4	1	155	11	7	6	34	25	2	0	4	10	19	2	26	14	19	100	8	6	2	0	32	3	0	10	9	4	4	24	8	3	149	1	3	42	26	10	55	43	15
OTU8182	0	0	2	3	2	5	0	1	1	0	0	2	1	0	0	0	1	2	1	1	0	4	1	0	3	2	0	0	0	0	1	2	0	3	1	1	1	0	1	0	4	0	1	0	5	2	3	1	1	4	8	2	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	2	0	1	0	1	0	0	2	0	0	6	2
OTU8186	3	4	2	1	1	5	3	4	5	9	5	1	3	1	0	5	4	2	1	2	5	2	5	0	2	5	0	3	3	4	5	2	1	5	4	5	5	3	4	4	4	1	1	3	1	3	6	4	1	7	6	0	6	2	7	4	5	1	0	3	0	6	8	1	1	4	4	3	1	1	2	2	3	5	3	4	6	2	5	4
OTU8190	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0
OTU8191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1
OTU8192	2	1	0	1	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	3	0	0	0	2	1	1	2	0	2	0	2	0	1	1	0	2	2	3	4	3	4	0	0	1	2	0	0	2	1	0	0	0	1	0	1	1	0	2	0	1	2	0	0	0	5	4
OTU8193	0	0	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8195	23	25	25	28	20	21	23	23	17	23	10	32	12	4	10	16	20	9	5	11	20	26	16	2	10	13	6	6	8	13	10	12	18	17	12	15	12	11	26	32	22	7	17	3	26	5	17	18	27	36	43	25	33	22	33	17	21	28	20	21	8	24	32	6	13	29	11	13	16	18	34	9	11	7	13	11	20	8	53	14
OTU8197	121	210	3	55	9	21	64	58	14	9	127	67	49	15	6	23	18	7	24	27	2	0	10	4	1	1	3	1	2	3	2	18	2	5	1	2	1	1	3	0	1	0	1	1	0	1	1	0	2	1	0	0	2	3	0	0	0	0	0	1	3	0	1	1	11	0	0	10	1	1	4	0	0	1	0	4	1	1	1	0
OTU8199	10	2	5	3	12	10	0	10	9	9	6	15	6	3	1	2	6	3	3	2	10	9	5	0	11	9	4	5	2	3	1	6	4	8	5	8	5	4	11	5	13	3	4	7	5	7	7	7	5	16	13	8	4	6	14	10	5	7	5	4	3	12	6	5	4	8	12	4	5	3	5	6	6	3	3	7	3	6	12	5
OTU82	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0
OTU820	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU8205	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU8206	2	0	0	2	2	0	0	0	0	0	3	2	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU8209	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0
OTU8211	0	2	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	2	5	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	2	0	0	0	0	2	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0
OTU8214	0	0	0	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	1	1	2	0	0	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU8218	7	10	4	2	7	3	0	2	1	8	1	12	8	0	1	2	2	0	0	2	8	2	1	0	3	3	3	0	4	4	0	4	7	0	0	7	4	3	9	3	8	2	7	0	5	1	4	3	6	9	9	3	6	9	12	5	9	6	6	6	6	3	5	5	2	2	4	1	4	8	18	2	3	3	2	8	3	6	0	5
OTU822	3	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	2	0	0	3	0	2	1	0	1	0	0	0	3	1	0	0	3	2	0	1	0	0	1	3	2	1	0	0	1	1	0	1	1	0	1	1	2	0	2	0	2	1	3	1	0	1	2	0	1	0	0	1	0	0	2	0	0	1	0	3	0	1	3	3
OTU8224	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU8225	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	2	0	0	1	0	1	2	0	1	0	0	2	0	1	1	1	1	1	0	3	1	0	0	1	0	0	0	0	1	2	0	1	2	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1
OTU8226	1	0	1	1	1	1	1	2	1	2	1	4	0	0	1	3	1	3	0	0	2	1	0	0	3	1	0	0	1	1	0	0	0	2	0	1	0	1	2	2	0	0	2	0	1	2	2	0	2	5	4	1	3	0	3	2	1	0	0	1	1	1	4	0	1	3	2	2	3	1	2	2	1	2	1	0	1	2	3	3
OTU8227	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
