from	to	corP
OTU7440	OTU8876	0.8903201
OTU7440	OTU8907	0.8994219
OTU7471	OTU7527	0.944342
OTU7471	OTU7549	0.8817055
OTU7471	OTU7644	0.9196232
OTU7471	OTU7744	0.9050906
OTU7471	OTU7976	0.8264817
OTU7471	OTU8055	0.826243
OTU7471	OTU8446	0.8328838
OTU7471	OTU8700	0.908635
OTU7471	OTU8804	0.8109267
OTU7471	OTU8876	0.8224577
OTU7503	OTU8751	0
OTU7527	OTU7549	0.8700279
OTU7527	OTU7644	0.9018885
OTU7527	OTU7744	0.8957509
OTU7527	OTU7765	0.8699771
OTU7527	OTU7782	0.9095058
OTU7527	OTU7831	0.8667536
OTU7527	OTU7907	0.8588963
OTU7527	OTU791	0.8777761
OTU7527	OTU7976	0.8835842
OTU7527	OTU7997	0
OTU7527	OTU8053	0.9143974
OTU7527	OTU8055	0.849559
OTU7527	OTU8195	0.8473478
OTU7527	OTU8199	0.9237421
OTU7527	OTU8326	0.8108834
OTU7527	OTU8370	0
OTU7527	OTU8434	0
OTU7527	OTU8657	0.8421852
OTU7527	OTU8678	0.845681
OTU7527	OTU8700	0.9106667
OTU7527	OTU8804	0.8555103
OTU7527	OTU8862	0.8286929
OTU7527	OTU8876	0.8421813
OTU7527	OTU8907	0.9331113
OTU7549	OTU7644	0.8827299
OTU7549	OTU7744	0.8450873
OTU7549	OTU7765	0.8494745
OTU7549	OTU7782	0.8391626
OTU7549	OTU7831	0.8515986
OTU7549	OTU7907	0.809883
OTU7549	OTU791	0.8472096
OTU7549	OTU7997	0.8543061
OTU7549	OTU8053	0.8899908
OTU7549	OTU8199	0
OTU7549	OTU8370	0.8538434
OTU7549	OTU8700	0.8438227
OTU7549	OTU8907	0.8293334
OTU7644	OTU7744	0.88425
OTU7644	OTU7765	0.8621251
OTU7644	OTU7782	0.9017486
OTU7644	OTU7831	0.9094068
OTU7644	OTU791	0
OTU7644	OTU7976	0.8210877
OTU7644	OTU7997	0.8974652
OTU7644	OTU8053	0.8668814
OTU7644	OTU8055	0.8699642
OTU7644	OTU8195	0.8701883
OTU7644	OTU8199	0.8539912
OTU7644	OTU8326	0.8387487
OTU7644	OTU8370	0.8367894
OTU7644	OTU8434	0.883535
OTU7644	OTU8446	0.8197536
OTU7644	OTU8657	0.822166
OTU7644	OTU8678	0.8723739
OTU7644	OTU8700	0.8960711
OTU7644	OTU8804	0.8730282
OTU7644	OTU8862	0.8519991
OTU7644	OTU8876	0.9075038
OTU7644	OTU8907	0.8873444
OTU7744	OTU7765	0.8618267
OTU7744	OTU7782	0.8362425
OTU7744	OTU7976	0.808391
OTU7744	OTU7997	0.8416723
OTU7744	OTU8053	0.8813091
OTU7744	OTU8195	0.8118676
OTU7744	OTU8199	0.8363776
OTU7744	OTU8370	0.8771508
OTU7744	OTU8434	0.835536
OTU7744	OTU8657	0
OTU7744	OTU8700	0.868742
OTU7744	OTU8804	0
OTU7744	OTU8862	0.8326198
OTU7744	OTU8876	0.8695976
OTU7744	OTU8907	0.8574673
OTU7765	OTU8700	0
OTU7765	OTU8804	0.8485301
OTU7782	OTU8195	0.8199559
OTU7782	OTU8446	0
OTU7782	OTU8657	0.8537366
OTU7782	OTU8678	0.8139071
OTU7782	OTU8700	0.9014506
OTU7782	OTU8876	0.8528158
OTU7800	OTU8434	0.8249828
OTU7831	OTU8055	0.817572
OTU7831	OTU8678	0
OTU7831	OTU8700	0.8201692
OTU7831	OTU8876	0.8140023
OTU7907	OTU8053	0.8489826
OTU7907	OTU8370	0.8280897
OTU7907	OTU8700	0.8292182
OTU7907	OTU8907	0.8262237
OTU791	OTU8603	-0.8371552
OTU791	OTU8700	0.8749589
OTU7976	OTU7997	0.8309598
OTU7976	OTU8055	0.8325521
OTU7976	OTU8195	0.8373104
OTU7976	OTU8199	0.8668755
OTU7976	OTU8678	0.9262359
OTU7997	OTU8055	0.8146106
OTU7997	OTU8195	0.8389742
OTU7997	OTU8446	0.8354401
OTU7997	OTU8657	0
OTU7997	OTU8678	0.8229457
OTU7997	OTU8700	0.8873194
OTU7997	OTU8804	0.8163693
OTU7997	OTU8876	0.8091792
OTU8053	OTU8700	0.8999426
OTU8055	OTU8195	0.8464494
OTU8055	OTU8434	0.8440471
OTU8055	OTU8678	0.8864932
OTU8055	OTU8907	0.8144076
OTU8195	OTU8657	0
OTU8195	OTU8678	0.8664069
OTU8195	OTU8804	0.8198389
OTU8195	OTU8876	0.8146847
OTU8199	OTU8678	0.8325795
OTU8199	OTU8700	0.8812461
OTU8275	OTU8657	0.8349148
OTU8326	OTU8603	0
OTU8370	OTU8446	0.8469924
OTU8370	OTU8700	0.9034151
OTU8379	OTU8569	0.8461041
OTU8418	OTU8583	0.8612765
OTU8434	OTU8678	0.8366306
OTU8434	OTU8700	0.8309508
OTU8434	OTU8804	0.8186134
OTU8446	OTU8700	0.8768072
OTU8446	OTU8907	0.8524068
OTU8531	OTU8657	0.8262378
OTU8657	OTU8678	0.8094091
OTU8657	OTU8804	0.8695655
OTU8657	OTU8876	0.9066266
OTU8658	OTU8678	0
OTU8678	OTU8876	0.8284844
OTU8700	OTU8804	0
OTU8700	OTU8907	0.921972
OTU8804	OTU8876	0.8852681
OTU8804	OTU8907	0.8434754
